time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.3200000000000007,0.0403621787623,0.0198908246469,12.309049638,0.0231317887026,6.237395328,0.0,0.192138147201,0.0949356144066,3.50569427103,0.00715827631578,-0.0756995856384,0.0,450.2303561004314,448.730698897251,450.0160720616207,447.809303594012
1.3800000000000008,0.0530807832693,0.0261796851878,12.527256925,0.0237271567902,6.2334636036,0.0,0.232302906292,0.114738219588,3.76702554662,0.0149464596787,-0.0504910294338,0.0,496.0428190390309,497.8876975161013,495.86713515202,496.4388144545364
1.4400000000000008,0.0680290923603,0.033543509635,12.7556891106,0.0245774989578,6.23044504475,0.0,0.266259459062,0.13080212094,3.84708996082,0.0125774731891,-0.0499484652147,0.0,443.37202287881075,443.41499560628534,445.5225173986995,445.3286590561876
1.5000000000000009,0.0852736647012,0.041979753323,12.9926522277,0.025084322654,6.22689887963,0.0,0.30888741226,0.150463708556,4.05094981781,-0.00145493319946,-0.0924537809331,0.0,483.9055095724286,480.69224760605334,483.0124394152894,481.95285298791276
1.560000000000001,0.104917982034,0.051493653081,13.2374247188,0.0253916530175,6.22184913131,0.0,0.346413650617,0.166672767193,4.1078900242,0.0157968050842,-0.0713135344148,0.0,438.14586762557263,439.89394925742664,438.8232678311544,440.253068700752
1.620000000000001,0.127105679019,0.0620711069648,13.4888141774,0.0263168370138,6.21848660077,0.0,0.393551294232,0.185996731544,4.27112092907,0.0146547510023,-0.035938152056,0.0,471.3679971094385,474.0917262200805,472.2035062174658,472.1152759780454
1.680000000000001,0.152187124123,0.0738271996273,13.7499478627,0.0268582809185,6.21612765474,0.0,0.442704137473,0.205938311195,4.43268922559,-0.00568534569154,-0.0471089890196,0.0,473.47670207309216,472.6157251277674,474.18621191858557,472.62089809817405
1.740000000000001,0.180203156446,0.0867597886189,14.019742287,0.0270089167644,6.21365925779,0.0,0.491405467425,0.225126827094,4.55992416933,0.0152507258063,-0.0312900967064,0.0,463.25552119420263,464.49696920836317,463.83417509842116,465.4756029696191
1.8000000000000012,0.211297980092,0.100893313939,14.2987212514,0.0278960796961,6.21264964765,0.0,0.545187319192,0.246072061744,4.73861870118,0.0138401445882,0.00255317468635,0.0,479.4630164170653,482.0275876293068,480.54032484682955,480.43325123818096
1.8600000000000012,0.245584711624,0.116283769602,14.5877066719,0.0289708094408,6.21278610334,0.0,0.597636733575,0.267029792966,4.89355774147,0.025015103002,0.00171047339626,0.0,473.9813431095662,473.9165198995754,475.88163361589517,476.7362685843314
1.9200000000000013,0.283068505203,0.132980376449,14.886751203,0.030429618648,6.21246337754,0.0,0.651767275142,0.289668170079,5.07378439841,0.0228721527429,-0.025919713331,0.0,485.00099664638947,482.921158132231,483.8541763123521,483.692826270853
1.9800000000000013,0.323854195216,0.151086395668,15.197172491,0.0323225868329,6.2106494809,0.0,0.707880372947,0.314031449993,5.27264994721,0.0448693367392,-0.0406657400767,0.0,491.0985419336336,490.0031783090486,490.303791664145,491.9357701561952
2.0400000000000014,0.367649530078,0.17052364364,15.5140244034,0.0352953486443,6.20898012098,0.0,0.752129786605,0.334127905868,5.28896066449,0.0575553725847,-0.00998459482644,0.0,436.93763696577327,439.4880594377603,436.24304463269243,437.30278712886684
2.1000000000000014,0.41417155105,0.191245863203,15.8324930912,0.0383994627051,6.20790784244,0.0,0.798653056931,0.356912738119,5.32644815782,0.0363542575372,-0.0423980132089,0.0,444.880525050695,442.2180426166747,446.29532206596053,444.56287554216703
2.1600000000000015,0.463553038463,0.213410407696,16.1537606132,0.0405363233374,6.20527160508,0.0,0.847616696067,0.382098755943,5.38215242361,0.0340922114124,-0.0472076619282,0.0,451.3502799339763,450.9608190053731,450.29389744996,450.11137953840944
